128;2;0.007823
128;4;0.000186
128;8;0.000268
128;16;0.000535
128;32;0.001013
128;3;0.000125
128;5;0.000165
128;7;0.000234
128;11;0.000390
128;13;0.000486
128;17;0.000651
128;19;0.000716
128;23;0.000708
128;29;0.000804
128;31;0.000844
256;2;0.006370
256;4;0.000123
256;8;0.000248
256;16;0.000438
256;32;0.000923
256;3;0.000106
256;5;0.000139
256;7;0.000212
256;11;0.000301
256;13;0.000365
256;17;0.000455
256;19;0.000533
256;23;0.000631
256;29;0.001067
256;31;0.000877
101;2;0.009062
101;4;0.000118
101;8;0.000249
101;16;0.000399
101;32;0.000777
101;3;0.000087
101;5;0.000152
101;7;0.000217
101;11;0.000317
101;13;0.000390
101;17;0.000489
101;19;0.000498
101;23;0.001115
101;29;0.000735
101;31;0.000794
103;2;0.000063
103;4;0.000143
103;8;0.000255
103;16;0.000501
103;32;0.001133
103;3;0.000105
103;5;0.000167
103;7;0.000221
103;11;0.000316
103;13;0.000331
103;17;0.000464
103;19;0.000645
103;23;0.000706
103;29;0.000744
103;31;0.001006
107;2;0.011157
107;4;0.000123
107;8;0.000401
107;16;0.000458
107;32;0.001527
107;3;0.000110
107;5;0.000182
107;7;0.000214
107;11;0.000337
107;13;0.000510
107;17;0.000559
107;19;0.000531
107;23;0.000634
107;29;0.000804
107;31;0.000832
109;2;0.000069
109;4;0.000145
109;8;0.000256
109;16;0.000428
109;32;0.000836
109;3;0.000109
109;5;0.000213
109;7;0.000233
109;11;0.000330
109;13;0.000438
109;17;0.000444
109;19;0.000527
109;23;0.000598
109;29;0.000795
109;31;0.000948
113;2;0.000073
113;4;0.000138
113;8;0.000264
113;16;0.000531
113;32;0.001074
113;3;0.000122
113;5;0.000176
113;7;0.000199
113;11;0.000371
113;13;0.000521
113;17;0.001279
113;19;0.000608
113;23;0.000774
113;29;0.001244
113;31;0.001199
127;2;0.015728
127;4;0.000343
127;8;0.000227
127;16;0.000459
127;32;0.000904
127;3;0.000101
127;5;0.000160
127;7;0.000199
127;11;0.000295
127;13;0.000377
127;17;0.000600
127;19;0.000477
127;23;0.000603
127;29;0.001117
127;31;0.000904
131;2;0.000068
131;4;0.000140
131;8;0.000245
131;16;0.000504
131;32;0.000910
131;3;0.000088
131;5;0.000163
131;7;0.000220
131;11;0.000287
131;13;0.000321
131;17;0.000555
131;19;0.000623
131;23;0.000743
131;29;0.000938
131;31;0.000814
137;2;0.000067
137;4;0.000156
137;8;0.000233
137;16;0.000479
137;32;0.000954
137;3;0.000108
137;5;0.000179
137;7;0.000238
137;11;0.000347
137;13;0.000379
137;17;0.000488
137;19;0.000503
137;23;0.000608
137;29;0.000830
137;31;0.000819
139;2;0.000053
139;4;0.000144
139;8;0.000240
139;16;0.000517
139;32;0.001033
139;3;0.000153
139;5;0.000173
139;7;0.000259
139;11;0.000299
139;13;0.000351
139;17;0.000462
139;19;0.000510
139;23;0.000746
139;29;0.000810
139;31;0.000930
149;2;0.016497
149;4;0.000152
149;8;0.000346
149;16;0.000435
149;32;0.001293
149;3;0.000129
149;5;0.000213
149;7;0.000273
149;11;0.000293
149;13;0.000383
149;17;0.000551
149;19;0.000493
149;23;0.000593
149;29;0.000833
149;31;0.000962
151;2;0.000057
151;4;0.000128
151;8;0.000230
151;16;0.000523
151;32;0.000925
151;3;0.000095
151;5;0.000146
151;7;0.000194
151;11;0.000334
151;13;0.000414
151;17;0.000440
151;19;0.000690
151;23;0.004982
151;29;0.001058
151;31;0.000996
157;2;0.000173
157;4;0.000119
157;8;0.000238
157;16;0.000439
157;32;0.000925
157;3;0.000114
157;5;0.000156
157;7;0.000222
157;11;0.000360
157;13;0.000448
157;17;0.000535
157;19;0.000533
157;23;0.000985
157;29;0.000800
157;31;0.000816
163;2;0.000067
163;4;0.000225
163;8;0.000237
163;16;0.000861
163;32;0.001071
163;3;0.000121
163;5;0.000155
163;7;0.000204
163;11;0.000314
163;13;0.000369
163;17;0.000423
163;19;0.000518
163;23;0.000605
163;29;0.001495
163;31;0.001149
167;2;0.000083
167;4;0.000167
167;8;0.000315
167;16;0.000592
167;32;0.002181
167;3;0.000105
167;5;0.000304
167;7;0.000223
167;11;0.000296
167;13;0.000400
167;17;0.000719
167;19;0.000611
167;23;0.000745
167;29;0.000913
167;31;0.000950
173;2;0.000068
173;4;0.000155
173;8;0.000245
173;16;0.000459
173;32;0.000799
173;3;0.000142
173;5;0.000135
173;7;0.000185
173;11;0.000346
173;13;0.000426
173;17;0.000537
173;19;0.000531
173;23;0.000623
173;29;0.000774
173;31;0.000810
179;2;0.000071
179;4;0.000252
179;8;0.000274
179;16;0.000448
179;32;0.001042
179;3;0.000111
179;5;0.000177
179;7;0.000221
179;11;0.000333
179;13;0.000355
179;17;0.000472
179;19;0.000517
179;23;0.000620
179;29;0.000744
179;31;0.000791
181;2;0.001885
181;4;0.000135
181;8;0.000228
181;16;0.000409
181;32;0.000839
181;3;0.000101
181;5;0.000154
181;7;0.000220
181;11;0.000309
181;13;0.000347
181;17;0.000446
181;19;0.004266
181;23;0.000714
181;29;0.000877
181;31;0.000825
191;2;0.000068
191;4;0.000111
191;8;0.000243
191;16;0.000443
191;32;0.000820
191;3;0.000092
191;5;0.000134
191;7;0.000213
191;11;0.000318
191;13;0.000391
191;17;0.000490
191;19;0.000491
191;23;0.000647
191;29;0.001056
191;31;0.000925
193;2;0.000060
193;4;0.000155
193;8;0.000363
193;16;0.000608
193;32;0.001254
193;3;0.000115
193;5;0.000146
193;7;0.000183
193;11;0.000309
193;13;0.000347
193;17;0.000563
193;19;0.000594
193;23;0.000607
193;29;0.000759
193;31;0.000923
197;2;0.005395
197;4;0.000128
197;8;0.000252
197;16;0.000996
197;32;0.000882
197;3;0.000089
197;5;0.000146
197;7;0.000188
197;11;0.000320
197;13;0.000381
197;17;0.000485
197;19;0.000532
197;23;0.000637
197;29;0.000751
197;31;0.000807
199;2;0.000065
199;4;0.000171
199;8;0.000274
199;16;0.000516
199;32;0.000958
199;3;0.000112
199;5;0.000182
199;7;0.000223
199;11;0.000352
199;13;0.000414
199;17;0.000663
199;19;0.000541
199;23;0.000606
199;29;0.000772
199;31;0.000808
211;2;0.000068
211;4;0.000163
211;8;0.000279
211;16;0.000610
211;32;0.000915
211;3;0.000102
211;5;0.000133
211;7;0.000184
211;11;0.000324
211;13;0.000372
211;17;0.000463
211;19;0.000568
211;23;0.000607
211;29;0.000765
211;31;0.008039
223;2;0.000070
223;4;0.000186
223;8;0.000259
223;16;0.000473
223;32;0.000960
223;3;0.000124
223;5;0.000217
223;7;0.000244
223;11;0.000732
223;13;0.000662
223;17;0.000871
223;19;0.001029
223;23;0.001135
223;29;0.001483
223;31;0.001489
227;2;0.011444
227;4;0.000129
227;8;0.000244
227;16;0.000430
227;32;0.000894
227;3;0.000105
227;5;0.000172
227;7;0.000218
227;11;0.000316
227;13;0.000377
227;17;0.000515
227;19;0.000576
227;23;0.000691
227;29;0.000918
227;31;0.002430
229;2;0.009038
229;4;0.000159
229;8;0.000251
229;16;0.000469
229;32;0.000936
229;3;0.000085
229;5;0.000218
229;7;0.000208
229;11;0.000370
229;13;0.000431
229;17;0.000530
229;19;0.000667
229;23;0.000589
229;29;0.000773
229;31;0.000895
233;2;0.000074
233;4;0.000153
233;8;0.000319
233;16;0.005356
233;32;0.001397
233;3;0.000132
233;5;0.000207
233;7;0.000283
233;11;0.000473
233;13;0.000398
233;17;0.000445
233;19;0.000559
233;23;0.000615
233;29;0.000865
233;31;0.000874
239;2;0.000059
239;4;0.000109
239;8;0.000240
239;16;0.000401
239;32;0.000856
239;3;0.000107
239;5;0.000144
239;7;0.000183
239;11;0.000351
239;13;0.000428
239;17;0.000555
239;19;0.000602
239;23;0.000796
239;29;0.000891
239;31;0.000956
241;2;0.000074
241;4;0.000152
241;8;0.000285
241;16;0.000526
241;32;0.000962
241;3;0.000130
241;5;0.000209
241;7;0.000308
241;11;0.000431
241;13;0.000374
241;17;0.000537
241;19;0.000503
241;23;0.000611
241;29;0.000708
241;31;0.000802
251;2;0.016888
251;4;0.000132
251;8;0.000248
251;16;0.000436
251;32;0.001181
251;3;0.000088
251;5;0.000153
251;7;0.000219
251;11;0.000319
251;13;0.000384
251;17;0.000521
251;19;0.000584
251;23;0.000609
251;29;0.000702
251;31;0.000870
257;2;0.000075
257;4;0.000157
257;8;0.000250
257;16;0.000439
257;32;0.000995
257;3;0.000126
257;5;0.000198
257;7;0.000268
257;11;0.000383
257;13;0.000449
257;17;0.000594
257;19;0.000657
257;23;0.001109
257;29;0.001375
257;31;0.001120
263;2;0.000070
263;4;0.000110
263;8;0.000232
263;16;0.000428
263;32;0.000856
263;3;0.000109
263;5;0.000153
263;7;0.000357
263;11;0.000304
263;13;0.000383
263;17;0.000483
263;19;0.000530
263;23;0.000618
263;29;0.000767
263;31;0.000818
269;2;0.000068
269;4;0.000293
269;8;0.000209
269;16;0.000479
269;32;0.005286
269;3;0.000114
269;5;0.000157
269;7;0.000194
269;11;0.000305
269;13;0.000478
269;17;0.000421
269;19;0.000484
269;23;0.000610
269;29;0.000722
269;31;0.000885
271;2;0.005789
271;4;0.000132
271;8;0.000238
271;16;0.000422
271;32;0.000899
271;3;0.000104
271;5;0.000144
271;7;0.000218
271;11;0.000281
271;13;0.000381
271;17;0.000498
271;19;0.000534
271;23;0.000668
271;29;0.001295
271;31;0.000812
277;2;0.000989
277;4;0.000123
277;8;0.000214
277;16;0.000428
277;32;0.000949
277;3;0.000096
277;5;0.000187
277;7;0.000221
277;11;0.000330
277;13;0.000383
277;17;0.000509
277;19;0.000522
277;23;0.000592
277;29;0.000715
277;31;0.000866
281;2;0.000073
281;4;0.000141
281;8;0.000281
281;16;0.000504
281;32;0.001064
281;3;0.000108
281;5;0.000253
281;7;0.000251
281;11;0.000354
281;13;0.000384
281;17;0.000529
281;19;0.000784
281;23;0.000667
281;29;0.000825
281;31;0.009266
283;2;0.000067
283;4;0.000142
283;8;0.000191
283;16;0.000523
283;32;0.001510
283;3;0.000098
283;5;0.000134
283;7;0.000204
283;11;0.000294
283;13;0.000359
283;17;0.000468
283;19;0.000536
283;23;0.000820
283;29;0.001048
283;31;0.000917
293;2;0.000072
293;4;0.000143
293;8;0.000270
293;16;0.000538
293;32;0.001246
293;3;0.000139
293;5;0.000219
293;7;0.000202
293;11;0.000326
293;13;0.000517
293;17;0.000485
293;19;0.000491
293;23;0.000937
293;29;0.000840
293;31;0.000817
307;2;0.007096
307;4;0.000133
307;8;0.000231
307;16;0.000812
307;32;0.001307
307;3;0.000116
307;5;0.000222
307;7;0.000369
307;11;0.000614
307;13;0.000616
307;17;0.000864
307;19;0.000574
307;23;0.000672
307;29;0.000791
307;31;0.000864
311;2;0.000070
311;4;0.000128
311;8;0.000268
311;16;0.000432
311;32;0.001140
311;3;0.000108
311;5;0.000170
311;7;0.000224
311;11;0.000335
311;13;0.000345
311;17;0.000473
311;19;0.000503
311;23;0.000728
311;29;0.000737
311;31;0.000881
313;2;0.008362
313;4;0.000142
313;8;0.000336
313;16;0.000476
313;32;0.001111
313;3;0.000230
313;5;0.000152
313;7;0.000246
313;11;0.000384
313;13;0.000499
313;17;0.000634
313;19;0.000746
313;23;0.000951
313;29;0.000779
313;31;0.000779
317;2;0.000067
317;4;0.000154
317;8;0.000278
317;16;0.000510
317;32;0.001019
317;3;0.000121
317;5;0.000154
317;7;0.000195
317;11;0.000339
317;13;0.000377
317;17;0.000460
317;19;0.000488
317;23;0.000632
317;29;0.000769
317;31;0.000924
331;2;0.000072
331;4;0.000145
331;8;0.000255
331;16;0.000473
331;32;0.001031
331;3;0.000087
331;5;0.000152
331;7;0.000211
331;11;0.000296
331;13;0.000362
331;17;0.000443
331;19;0.000527
331;23;0.000676
331;29;0.000905
331;31;0.001303
337;2;0.001437
337;4;0.000132
337;8;0.000223
337;16;0.000514
337;32;0.000844
337;3;0.000089
337;5;0.000159
337;7;0.000215
337;11;0.000362
337;13;0.000433
337;17;0.000580
337;19;0.000602
337;23;0.000862
337;29;0.000698
337;31;0.000874
347;2;0.000056
347;4;0.000427
347;8;0.000298
347;16;0.000512
347;32;0.001001
347;3;0.000123
347;5;0.000185
347;7;0.000245
347;11;0.000350
347;13;0.000418
347;17;0.000546
347;19;0.000526
347;23;0.000717
347;29;0.000791
347;31;0.000815
349;2;0.000056
349;4;0.000133
349;8;0.000258
349;16;0.000538
349;32;0.001020
349;3;0.000092
349;5;0.000131
349;7;0.000186
349;11;0.000300
349;13;0.000355
349;17;0.000459
349;19;0.000691
349;23;0.000614
349;29;0.000780
349;31;0.000885
353;2;0.008482
353;4;0.000137
353;8;0.000225
353;16;0.000495
353;32;0.000872
353;3;0.000114
353;5;0.000178
353;7;0.000214
353;11;0.000414
353;13;0.000525
353;17;0.000597
353;19;0.000694
353;23;0.000793
353;29;0.001062
353;31;0.001090
359;2;0.008640
359;4;0.000131
359;8;0.000227
359;16;0.000587
359;32;0.000887
359;3;0.000102
359;5;0.000183
359;7;0.000248
359;11;0.000333
359;13;0.000388
359;17;0.000469
359;19;0.000551
359;23;0.000612
359;29;0.000763
359;31;0.000757
367;2;0.000071
367;4;0.000130
367;8;0.000234
367;16;0.000463
367;32;0.003480
367;3;0.000108
367;5;0.000175
367;7;0.000216
367;11;0.000292
367;13;0.001044
367;17;0.000444
367;19;0.000503
367;23;0.000720
367;29;0.000839
367;31;0.000990
373;2;0.005776
373;4;0.000157
373;8;0.000220
373;16;0.000407
373;32;0.000822
373;3;0.000094
373;5;0.000168
373;7;0.000199
373;11;0.000294
373;13;0.000349
373;17;0.000480
373;19;0.000619
373;23;0.000727
373;29;0.000969
373;31;0.000855
379;2;0.000071
379;4;0.000126
379;8;0.000220
379;16;0.000426
379;32;0.001120
379;3;0.000088
379;5;0.000154
379;7;0.000223
379;11;0.000316
379;13;0.000457
379;17;0.000569
379;19;0.000615
379;23;0.000693
379;29;0.000829
379;31;0.001127
383;2;0.001210
383;4;0.000139
383;8;0.000240
383;16;0.000524
383;32;0.000891
383;3;0.000101
383;5;0.000142
383;7;0.000208
383;11;0.000287
383;13;0.000364
383;17;0.000478
383;19;0.000564
383;23;0.000618
383;29;0.000794
383;31;0.000895
389;2;0.015427
389;4;0.000116
389;8;0.000215
389;16;0.000466
389;32;0.004669
389;3;0.000107
389;5;0.000146
389;7;0.000211
389;11;0.000308
389;13;0.000362
389;17;0.000467
389;19;0.000486
389;23;0.000606
389;29;0.000712
389;31;0.000771
397;2;0.014602
397;4;0.000130
397;8;0.000226
397;16;0.000477
397;32;0.000890
397;3;0.000094
397;5;0.000167
397;7;0.000198
397;11;0.000317
397;13;0.000376
397;17;0.000503
397;19;0.000536
397;23;0.000593
397;29;0.000709
397;31;0.001213
401;2;0.000068
401;4;0.000141
401;8;0.000232
401;16;0.000476
401;32;0.001021
401;3;0.000111
401;5;0.000178
401;7;0.000217
401;11;0.000327
401;13;0.000391
401;17;0.000596
401;19;0.000511
401;23;0.000703
401;29;0.000827
401;31;0.000967
409;2;0.017952
409;4;0.000150
409;8;0.000220
409;16;0.000418
409;32;0.000887
409;3;0.000114
409;5;0.000160
409;7;0.000204
409;11;0.000316
409;13;0.000368
409;17;0.000456
409;19;0.000677
409;23;0.000602
409;29;0.000814
409;31;0.000935
419;2;0.000073
419;4;0.000135
419;8;0.000256
419;16;0.000506
419;32;0.001158
419;3;0.000090
419;5;0.000172
419;7;0.000190
419;11;0.000297
419;13;0.000372
419;17;0.000422
419;19;0.000567
419;23;0.000683
419;29;0.000931
419;31;0.001060
421;2;0.000347
421;4;0.000137
421;8;0.000217
421;16;0.000437
421;32;0.000819
421;3;0.000109
421;5;0.000145
421;7;0.000208
421;11;0.000314
421;13;0.000349
421;17;0.000585
421;19;0.000660
421;23;0.000882
421;29;0.000960
421;31;0.001114
431;2;0.000085
431;4;0.000180
431;8;0.000309
431;16;0.000623
431;32;0.000880
431;3;0.000104
431;5;0.000148
431;7;0.000223
431;11;0.000304
431;13;0.000384
431;17;0.000550
431;19;0.000497
431;23;0.000943
431;29;0.000950
431;31;0.000991
433;2;0.005689
433;4;0.000132
433;8;0.000233
433;16;0.000488
433;32;0.001025
433;3;0.000116
433;5;0.000188
433;7;0.000227
433;11;0.000354
433;13;0.000373
433;17;0.000481
433;19;0.000514
433;23;0.000806
433;29;0.000763
433;31;0.000874
439;2;0.000056
439;4;0.000175
439;8;0.000301
439;16;0.000525
439;32;0.001035
439;3;0.000116
439;5;0.000155
439;7;0.000213
439;11;0.000304
439;13;0.000512
439;17;0.000458
439;19;0.000524
439;23;0.000757
439;29;0.000818
439;31;0.000964
443;2;0.005928
443;4;0.000139
443;8;0.000276
443;16;0.000639
443;32;0.001494
443;3;0.000091
443;5;0.000149
443;7;0.000263
443;11;0.003345
443;13;0.000494
443;17;0.000630
443;19;0.000700
443;23;0.000876
443;29;0.000724
443;31;0.000928
449;2;0.000065
449;4;0.000138
449;8;0.000281
449;16;0.000602
449;32;0.000929
449;3;0.000118
449;5;0.000148
449;7;0.000231
449;11;0.000297
449;13;0.000369
449;17;0.000464
449;19;0.000494
449;23;0.000608
449;29;0.000788
449;31;0.000796
457;2;0.011243
457;4;0.000158
457;8;0.000314
457;16;0.000431
457;32;0.000836
457;3;0.000091
457;5;0.000153
457;7;0.000215
457;11;0.000326
457;13;0.000374
457;17;0.000502
457;19;0.000514
457;23;0.000606
457;29;0.000722
457;31;0.000859
461;2;0.000077
461;4;0.000176
461;8;0.000250
461;16;0.004521
461;32;0.000979
461;3;0.000124
461;5;0.000181
461;7;0.000252
461;11;0.000409
461;13;0.000474
461;17;0.000814
461;19;0.000643
461;23;0.001123
461;29;0.001502
461;31;0.001515
463;2;0.000104
463;4;0.000206
463;8;0.000395
463;16;0.003212
463;32;0.001579
463;3;0.000161
463;5;0.000148
463;7;0.000200
463;11;0.000329
463;13;0.000354
463;17;0.000443
463;19;0.000499
463;23;0.000644
463;29;0.003215
463;31;0.001526
467;2;0.000087
467;4;0.000200
467;8;0.000429
467;16;0.000573
467;32;0.001282
467;3;0.007558
467;5;0.000173
467;7;0.000277
467;11;0.000393
467;13;0.000508
467;17;0.000865
467;19;0.000747
467;23;0.000893
467;29;0.001088
467;31;0.000901
479;2;0.000072
479;4;0.000162
479;8;0.000211
479;16;0.000457
479;32;0.000933
479;3;0.000106
479;5;0.000271
479;7;0.000188
479;11;0.000371
479;13;0.000422
479;17;0.000559
479;19;0.000602
479;23;0.000735
479;29;0.000893
479;31;0.000923
487;2;0.000069
487;4;0.000129
487;8;0.000230
487;16;0.000481
487;32;0.001090
487;3;0.000110
487;5;0.000152
487;7;0.000220
487;11;0.000480
487;13;0.000382
487;17;0.000456
487;19;0.000597
487;23;0.000638
487;29;0.000777
487;31;0.000958
491;2;0.010301
491;4;0.000120
491;8;0.000226
491;16;0.000439
491;32;0.001024
491;3;0.000118
491;5;0.000163
491;7;0.000244
491;11;0.000406
491;13;0.000490
491;17;0.000751
491;19;0.000619
491;23;0.000761
491;29;0.001004
491;31;0.001086
499;2;0.010919
499;4;0.000113
499;8;0.000350
499;16;0.000448
499;32;0.000853
499;3;0.000099
499;5;0.000162
499;7;0.000233
499;11;0.003748
499;13;0.000377
499;17;0.000570
499;19;0.000592
499;23;0.000710
499;29;0.000845
499;31;0.000968
